155467,556382,1
114073,1122717,5
114073,213481,4
114073,2657073,3
114073,1807944,2
114073,3291745,1
31515,417620,5
31515,2610776,4
31515,506220,3
31515,1317980,2
31515,336228,1
191017,676736,5
191017,1243272,4
191017,1770852,3
191017,2945154,2
191017,610322,1
83276,2306015,5
83276,372274,4
83276,975961,3
83276,2418403,2
83276,1680805,1
81534,111241,5
81534,2122411,4
81534,29371,3
81534,1976189,2
81534,2831224,1
167010,1824415,5
167010,1047034,4
167010,1900208,3
167010,332231,2
167010,1831980,1
58476,992563,5
58476,120973,4
58476,1503103,3
58476,410156,2
58476,1589879,1
85142,606122,5
85142,553548,4
85142,157436,3
85142,1324203,2
85142,2590317,1
60033,558553,5
60033,2564087,4
60033,2393914,3
60033,16074,2
60033,325068,1
174079,74519,5
174079,1149724,4
174079,951129,3
174079,617258,2
174079,3240624,1
163753,3085281,5
163753,2204883,4
163753,453263,3
163753,1336987,2
163753,1055069,1
255722,1403885,5
255722,495943,4
255722,181719,3
255722,1056084,2
255722,2002796,1
15047,2466150,5
15047,245537,4
15047,451479,3
15047,2815344,2
15047,3616416,1
94756,1025822,5
94756,75705,4
94756,2964715,3
94756,3453690,2
94756,1073081,1
47319,584845,5
47319,1349817,4
47319,2241257,3
47319,5390,2
47319,1694924,1
119018,1070176,5
119018,3418458,4
119018,2141479,3
119018,813626,2
119018,342538,1
239762,3036824,5
239762,1743627,4
239762,257746,3
239762,3060705,2
239762,3198214,1
117141,2876102,5
117141,2881343,4
117141,3289153,3
117141,93254,2
117141,1931377,1
102018,2571951,5
102018,169916,4
102018,1908757,3
102018,1821601,2
102018,1142088,1
142735,75227,5
142735,1722474,4
142735,257610,3
142735,1653856,2
142735,1071454,1
50508,33188,5
50508,3502460,4
50508,1576126,3
50508,541984,2
50508,171458,1
200929,1693987,5
200929,3216821,4
200929,1612857,3
200929,747960,2
200929,2526721,1
69876,2638386,5
69876,615979,4
69876,547850,3
69876,246056,2
69876,2467446,1
210767,154490,5
210767,1368409,4
210767,879593,3
210767,170726,2
210767,873497,1
52292,166059,5
52292,1484022,4
52292,1454345,3
52292,2964645,2
52292,1985933,1
194431,3186677,5
194431,2597998,4
194431,1137930,3
194431,153466,2
194431,834524,1
174259,1321990,5
174259,1722361,4
174259,182334,3
174259,1574873,2
174259,1246050,1
104401,506151,5
104401,1783269,4
104401,2304898,3
104401,1826131,2
104401,2331513,1
149492,1909561,5
149492,1616080,4
149492,813219,3
149492,2790346,2
149492,2801234,1
79785,1779722,5
79785,3000122,4
79785,743501,3
79785,334286,2
79785,2207539,1
166150,323534,5
166150,2251453,4
166150,3665947,3
166150,781302,2
166150,3212265,1
58104,1369483,5
58104,1515034,4
58104,417868,3
58104,327599,2
58104,1558329,1
175009,1375180,5
175009,1436554,4
175009,2375007,3
175009,3666923,2
175009,2214451,1
163312,707597,5
163312,2361953,4
163312,1692232,3
163312,2384493,2
163312,167135,1
135376,1694856,5
135376,2287133,4
135376,1259461,3
135376,223559,2
135376,297890,1
16948,2049269,5
16948,1753784,4
16948,2943827,3
16948,675828,2
16948,132779,1
140183,582682,5
140183,2315113,4
140183,148894,3
140183,512839,2
140183,256862,1
142785,616166,5
142785,1774426,4
142785,1749675,3
142785,1880878,2
142785,1768144,1
44778,137070,5
44778,645240,4
44778,1945908,3
44778,1802295,2
44778,1810202,1
151086,2362381,5
151086,304105,4
151086,3445772,3
151086,553930,2
151086,3092763,1
20849,1778524,5
20849,1985092,4
20849,1481300,3
20849,1282312,2
20849,869884,1
83661,456609,5
83661,109725,4
83661,809772,3
83661,1985588,2
83661,2985046,1
197416,1908891,5
197416,3348897,4
197416,479773,3
197416,1179284,2
197416,1171869,1
162,2381325,5
162,942053,4
162,1320567,3
162,2749839,2
162,875539,1
5583,502029,5
5583,157210,4
5583,295742,3
5583,2431483,2
5583,742577,1
3342,1499691,5
3342,361527,4
3342,1511255,3
3342,1667402,2
3342,251914,1
120663,1685313,5
120663,3183220,4
120663,1342146,3
120663,1399989,2
120663,660668,1
191539,745832,5
191539,1746677,4
191539,2515627,3
191539,991305,2
191539,397439,1
266342,876869,5
266342,558736,4
266342,867382,3
266342,2666332,2
266342,110540,1
73037,1744540,5
73037,3285819,4
73037,3432214,3
73037,1790428,2
73037,2549083,1
239630,3265686,5
239630,528809,4
239630,347293,3
239630,253353,2
239630,1451822,1
138446,1985741,5
138446,2638689,4
138446,3054957,3
138446,2088664,2
138446,2077549,1
49961,3453306,5
49961,250746,4
49961,508451,3
49961,1496080,2
49961,295431,1
89477,2409944,5
89477,2533558,4
89477,2981662,3
89477,1649839,2
89477,524387,1
207707,3265078,5
207707,3547950,4
207707,785856,3
207707,415541,2
207707,2264945,1
123275,2839588,5
123275,220079,4
123275,505213,3
123275,2989348,2
123275,643783,1
161019,1421987,5
161019,702386,4
161019,682934,3
161019,1525709,2
161019,994720,1
90999,1657781,5
90999,2996652,4
90999,1313173,3
90999,323289,2
90999,1125252,1
164147,849499,5
164147,3271107,4
164147,1261355,3
164147,509538,2
164147,1420671,1
6768,3120281,5
6768,375384,4
6768,2833615,3
6768,725056,2
6768,3576420,1
98031,1910532,5
98031,647928,4
98031,732856,3
98031,1603878,2
98031,3359448,1
72900,164263,5
72900,122106,4
72900,331195,3
72900,173847,2
72900,3467212,1
219418,1194377,5
219418,179922,4
219418,3432708,3
219418,2142487,2
219418,130037,1
18737,2800890,5
18737,3213496,4
18737,1339535,3
18737,1408550,2
18737,2673093,1
158335,1089998,5
158335,2048748,4
158335,1388903,3
158335,2438767,2
158335,292639,1
227287,239700,5
227287,674894,4
227287,2345726,3
227287,2151799,2
227287,2700452,1
153039,2526206,5
153039,896960,4
153039,1622110,3
153039,585129,2
153039,1467961,1
167866,1511112,5
167866,1656956,4
167866,1999390,3
167866,531923,2
167866,1807885,1
27055,2962567,5
27055,3348784,4
27055,438361,3
27055,1509249,2
27055,1072675,1
256892,2540364,5
256892,499107,4
256892,1210712,3
256892,2408256,2
256892,1106995,1
100758,578214,5
100758,401461,4
100758,207414,3
100758,1341156,2
100758,1887671,1
216691,2155685,5
216691,1108873,4
216691,675283,3
216691,1554209,2
216691,3471427,1
138271,1468422,5
138271,821579,4
138271,674719,3
138271,2801883,2
138271,1950873,1
147682,2542061,5
147682,2807538,4
147682,1447162,3
147682,2792232,2
147682,102691,1
39346,368937,5
39346,1950093,4
39346,2859975,3
39346,2466515,2
39346,1070654,1
249968,943439,5
249968,3517058,4
249968,1695321,3
249968,186611,2
249968,207293,1
99754,1296781,5
99754,2772628,4
99754,3625004,3
99754,2577877,2
99754,1320504,1
200038,3141771,5
200038,23215,4
200038,443754,3
200038,2252428,2
200038,544245,1
92396,1192912,5
92396,1768755,4
92396,2030381,3
92396,1769445,2
92396,173526,1
67568,2006559,5
67568,210439,4
67568,3417486,3
67568,3350264,2
67568,843545,1
32430,1751815,5
32430,3283795,4
32430,1337040,3
32430,293930,2
32430,1907433,1
216168,2851026,5
216168,2411173,4
216168,3248865,3
216168,1292003,2
216168,482850,1
27439,525737,5
27439,401338,4
27439,1957323,3
27439,1821695,2
27439,1615098,1
125015,3318654,5
125015,1768176,4
125015,587764,3
125015,870896,2
125015,3665993,1
106125,2899531,5
106125,2019272,4
106125,2820847,3
106125,162887,2
106125,173855,1
131430,158673,5
131430,552037,4
131430,1581742,3
131430,2599419,2
131430,3000122,1
65589,2464508,5
65589,615751,4
65589,2965570,3
65589,572256,2
65589,1557668,1
49094,1500649,5
49094,690365,4
49094,1948808,3
49094,1396889,2
49094,3590159,1
67931,1600182,5
67931,2877260,4
67931,2907530,3
67931,3087922,2
67931,2735923,1
26663,3356762,5
26663,1399284,4
26663,2610594,3
26663,76741,2
26663,1783866,1
61721,1573623,5
61721,448830,4
61721,2142252,3
61721,3520057,2
61721,1440218,1
1327,111211,5
1327,3616418,4
1327,2605517,3
1327,1201883,2
1327,3478019,1
101274,3472650,5
101274,1001985,4
101274,210730,3
101274,3518355,2
101274,2656248,1
118551,731488,5
118551,3042792,4
118551,1865182,3
118551,611626,2
118551,1073259,1
57703,134982,5
57703,3434663,4
57703,449111,3
57703,833199,2
57703,86053,1
127970,2343617,5
127970,1478418,4
127970,2162396,3
127970,624265,2
127970,2109774,1
8810,898815,5
8810,2089765,4
8810,2833827,3
8810,2588478,2
8810,245062,1
147560,556906,5
147560,2951427,4
147560,914344,3
147560,3348643,2
147560,1544741,1
65270,2637833,5
65270,3054450,4
65270,1847188,3
65270,1478637,2
65270,743030,1
98657,2487711,5
98657,3117933,4
98657,1638317,3
98657,3219178,2
98657,1704934,1
147706,1192536,5
147706,2683332,4
147706,837066,3
147706,1094679,2
147706,1288401,1
62095,3320356,5
62095,1392386,4
62095,993861,3
62095,1390260,2
62095,1337923,1
105336,908646,5
105336,2728026,4
105336,1496312,3
105336,2650587,2
105336,1677229,1
258515,3337966,5
258515,1246217,4
258515,1333707,3
258515,496309,2
258515,3441900,1
83663,3190085,5
83663,1864067,4
83663,1962856,3
83663,1654804,2
83663,607887,1
85587,1342437,5
85587,166293,4
85587,1333109,3
85587,324314,2
85587,1658956,1
196351,2352004,5
196351,481765,4
196351,2643260,3
196351,940114,2
196351,858653,1
90872,3158321,5
90872,1232303,4
90872,3350617,3
90872,1233612,2
90872,552762,1
46468,448643,5
46468,3545425,4
46468,1068125,3
46468,1081250,2
46468,209628,1
159033,3104635,5
159033,994765,4
159033,1027787,3
159033,213861,2
159033,412859,1
247026,2112658,5
247026,1570338,4
247026,2589018,3
247026,413652,2
247026,553047,1
66808,15974,5
66808,3253729,4
66808,668757,3
66808,2059786,2
66808,2617675,1
33218,2630077,5
33218,872653,4
33218,1325967,3
33218,1514297,2
33218,1319500,1
127001,232722,5
127001,368071,4
127001,3453306,3
127001,1027681,2
127001,1211550,1
165064,154890,5
165064,747842,4
165064,2153860,3
165064,749778,2
165064,152850,1
257552,1980374,5
257552,2778822,4
257552,810645,3
257552,1338733,2
257552,155120,1
104054,25818,5
104054,1392485,4
104054,1923066,3
104054,3669478,2
104054,444037,1
96317,1589746,5
96317,1317106,4
96317,2447343,3
96317,3191897,2
96317,3043343,1
194610,2765316,5
194610,545297,4
194610,2851353,3
194610,2556120,2
194610,1243832,1
59065,838194,5
59065,455199,4
59065,1572023,3
59065,690644,2
59065,2479922,1
13847,1157635,5
13847,16266,4
13847,52287,3
13847,1603792,2
13847,1374490,1
37883,3395082,5
37883,838903,4
37883,748926,3
37883,2046761,2
37883,1487893,1
201666,2964057,5
201666,1557561,4
201666,356100,3
201666,2006961,2
201666,388459,1
83306,806442,5
83306,577301,4
83306,2630534,3
83306,1529773,2
83306,1108028,1
244511,1401,5
244511,1176230,4
244511,1885791,3
244511,1046689,2
244511,2382665,1
47120,1211087,5
47120,1569929,4
47120,1414292,3
47120,1468667,2
47120,3441630,1
97522,32547,5
97522,1178460,4
97522,1735237,3
97522,1048976,2
97522,243785,1
179672,481000,5
179672,2531792,4
179672,1437546,3
179672,675293,2
179672,2046623,1
195800,2833379,5
195800,1462144,4
195800,479127,3
195800,1373967,2
195800,1682874,1
159739,972924,5
159739,967430,4
159739,543434,3
159739,1873892,2
159739,644293,1
190153,2449232,5
190153,1823068,4
190153,2135577,3
190153,3246994,2
190153,2579529,1
156802,3149791,5
156802,962808,4
156802,1105396,3
156802,3597698,2
156802,332953,1
131233,3054502,5
131233,2382592,4
131233,3080385,3
131233,1748182,2
131233,319579,1
73926,3366303,5
73926,454555,4
73926,243341,3
73926,3233242,2
73926,2860833,1
65171,880708,5
65171,3436752,4
65171,3141638,3
65171,618012,2
65171,701737,1
15872,1558366,5
15872,3009640,4
15872,2347393,3
15872,474547,2
15872,901985,1
94549,3514080,5
94549,1156232,4
94549,370872,3
94549,2913682,2
94549,2373742,1
69535,220416,5
69535,2438714,4
69535,535228,3
69535,2945267,2
69535,1424267,1
173863,2463118,5
173863,3356684,4
173863,224141,3
173863,3328184,2
173863,2507402,1
69269,1441432,5
69269,98316,4
69269,1969310,3
69269,1145617,2
69269,9517,1
85233,960497,5
85233,3477233,4
85233,292662,3
85233,173702,2
85233,2198357,1
97163,1651611,5
97163,248134,4
97163,3173161,3
97163,236213,2
97163,264736,1
255848,2587072,5
255848,135303,4
255848,1324764,3
255848,2074314,2
255848,779811,1
47822,212188,5
47822,2175561,4
47822,1826194,3
47822,1879507,2
47822,2393323,1
253550,1849296,5
253550,1836988,4
253550,327785,3
253550,3160398,2
253550,539824,1
154756,1668734,5
154756,482229,4
154756,774116,3
154756,3144322,2
154756,1949176,1
51374,3085930,5
51374,520048,4
51374,979424,3
51374,10862,2
51374,101188,1
153709,1391727,5
153709,2514560,4
153709,3199929,3
153709,2205232,2
153709,3110803,1
78511,1862267,5
78511,966715,4
78511,1105396,3
78511,2491092,2
78511,1658190,1
137424,650419,5
137424,1262191,4
137424,816507,3
137424,455588,2
137424,136463,1
90871,1790117,5
90871,72663,4
90871,1070992,3
90871,904328,2
90871,257207,1
106701,414231,5
106701,3592904,4
106701,144871,3
106701,2382036,2
106701,3460630,1
100228,188061,5
100228,1090362,4
100228,171756,3
100228,2027891,2
100228,2327410,1
52910,1043232,5
52910,3165081,4
52910,958797,3
52910,222189,2
52910,574540,1
4606,2848639,5
4606,1338081,4
4606,154748,3
4606,3462662,2
4606,1508379,1
198785,3475629,5
198785,3635176,4
198785,992444,3
198785,1052256,2
198785,1411448,1
100144,583787,5
100144,1318235,4
100144,973266,3
100144,2113499,2
100144,1402107,1
202368,1261719,5
202368,241411,4
202368,3312306,3
202368,3579034,2
202368,748926,1
137013,2223416,5
137013,3303741,4
137013,2779830,3
137013,178643,2
137013,1649037,1
120743,1874986,5
120743,3045091,4
120743,1506198,3
120743,2140508,2
120743,1127400,1
112256,616771,5
112256,1400436,4
112256,1846428,3
112256,803644,2
112256,3151559,1
8627,2598453,5
8627,1071015,4
8627,994286,3
8627,1402806,2
8627,588720,1
14446,2514663,5
14446,223903,4
14446,3351776,3
14446,2104621,2
14446,2141167,1
100932,3313464,5
100932,3097736,4
100932,544890,3
100932,1919328,2
100932,1076477,1
259112,1146990,5
259112,893291,4
259112,1570068,3
259112,324117,2
259112,2409413,1
178737,1808422,5
178737,373732,4
178737,3137187,3
178737,833070,2
178737,211601,1
84633,1216454,5
84633,1849350,4
84633,3670154,3
84633,161026,2
84633,292645,1
24470,815886,5
24470,3545425,4
24470,3327830,3
24470,957699,2
24470,2644488,1
3232,859209,5
3232,1581619,4
3232,1418262,3
3232,70849,2
3232,934112,1
53561,829165,5
53561,479177,4
53561,2643935,3
53561,1077276,2
53561,3679641,1
125681,898909,5
125681,993193,4
125681,1065803,3
125681,3271107,2
125681,1520233,1
66158,1308875,5
66158,1875142,4
66158,2542873,3
66158,3124545,2
66158,1739575,1
48856,1443245,5
48856,1178453,4
48856,649874,3
48856,2942396,2
48856,2791511,1
44873,2538216,5
44873,408845,4
44873,2570177,3
44873,1512636,2
44873,893139,1
70563,1807886,5
70563,1475991,4
70563,2117964,3
70563,175751,2
70563,3358039,1
134055,973857,5
134055,605218,4
134055,75150,3
134055,1175831,2
134055,3282252,1
95017,3520250,5
95017,3483652,4
95017,2152443,3
95017,1374084,2
95017,640835,1
59439,846542,5
59439,1567137,4
59439,1020353,3
59439,1864508,2
59439,3409815,1
127561,1092133,5
127561,2253627,4
127561,3258553,3
127561,1603843,2
127561,1156673,1
234546,2725879,5
234546,2740497,4
234546,2492340,3
234546,723588,2
234546,1693878,1
136962,727201,5
136962,573661,4
136962,3220542,3
136962,2719820,2
136962,803777,1
260863,3182529,5
260863,229831,4
260863,3040753,3
260863,145469,2
260863,295742,1
116117,185970,5
116117,18736,4
116117,2102518,3
116117,553231,2
116117,1024974,1
51062,258531,5
51062,621964,4
51062,25274,3
51062,965021,2
51062,2860477,1
215457,2459290,5
215457,1821601,4
215457,238123,3
215457,2677422,2
215457,2718056,1
54266,73248,5
54266,19161,4
54266,3113288,3
54266,222253,2
54266,2097726,1
69484,34272,5
69484,77972,4
69484,3092952,3
69484,1260088,2
69484,3136550,1
81703,1322945,5
81703,79000,4
81703,2832123,3
81703,2251331,2
81703,776724,1
173315,441814,5
173315,399331,4
173315,3043172,3
173315,615689,2
173315,1071055,1
96957,836541,5
96957,3066830,4
96957,1130930,3
96957,1705418,2
96957,1210544,1
50868,1982069,5
50868,324959,4
50868,1822441,3
50868,2056829,2
50868,2483821,1
234176,3371229,5
234176,1082890,4
234176,995381,3
234176,1400012,2
234176,329031,1
58157,135252,5
58157,376048,4
58157,2046732,3
58157,1862923,2
58157,1848983,1
149368,3276476,5
149368,2618503,4
149368,221437,3
149368,25911,2
149368,734031,1
49406,334969,5
49406,2821954,4
49406,2279077,3
49406,1574486,2
49406,3387201,1
15125,396821,5
15125,3086634,4
15125,168224,3
15125,1021853,2
15125,934568,1
230575,3388343,5
230575,2615619,4
230575,1232206,3
230575,177646,2
230575,295707,1
80735,1293962,5
80735,3186243,4
80735,3359132,3
80735,141073,2
80735,776910,1
195795,1481518,5
195795,72663,4
195795,906822,3
195795,3542540,2
195795,298151,1
191681,1986955,5
191681,304591,4
191681,1398182,3
191681,693610,2
191681,3364675,1
4533,1069826,5
4533,3388066,4
4533,1923811,3
4533,3170328,2
4533,1574142,1
208750,1886785,5
208750,573593,4
208750,321627,3
208750,2823074,2
208750,1657150,1
103388,217136,5
103388,405882,4
103388,2305271,3
103388,1026458,2
103388,300519,1
61346,1625222,5
61346,3606360,4
61346,1978772,3
61346,1547294,2
61346,35221,1
117154,1245761,5
117154,2412166,4
117154,2738850,3
117154,873199,2
117154,1708954,1
50204,3278682,5
50204,1836832,4
50204,2261772,3
50204,809431,2
50204,3535348,1
195011,812379,5
195011,343060,4
195011,1374384,3
195011,1094535,2
195011,293509,1
218190,333078,5
218190,957432,4
218190,648082,3
218190,1864910,2
218190,648219,1
240720,1927664,5
240720,1494649,4
240720,1743772,3
240720,440049,2
240720,371893,1
48705,15980,5
48705,1441977,4
48705,2369340,3
48705,1739575,2
48705,1227423,1
80058,416777,5
80058,537406,4
80058,359026,3
80058,813821,2
80058,2252560,1
62146,2403256,5
62146,3318068,4
62146,3298532,3
62146,2944053,2
62146,2073672,1
90756,419512,5
90756,110536,4
90756,367316,3
90756,1703837,2
90756,3290306,1
135020,374690,5
135020,3616418,4
135020,3628329,3
135020,1537968,2
135020,1179796,1
122851,35956,5
122851,1351620,4
122851,2114482,3
122851,1912824,2
122851,338712,1
12335,3331085,5
12335,1075932,4
12335,3429683,3
12335,3016678,2
12335,361941,1
8967,1872228,5
8967,728223,4
8967,558730,3
8967,1220505,2
8967,1403885,1
84464,1213591,5
84464,2759228,4
84464,605218,3
84464,246466,2
84464,709538,1
978,2287666,5
978,1265084,4
978,2186220,3
978,1401355,2
978,2689242,1
111530,306738,5
111530,1750010,4
111530,1115143,3
111530,1105056,2
111530,2790745,1
189541,3591310,5
189541,845095,4
189541,2468531,3
189541,441745,2
189541,548976,1
148624,1423304,5
148624,19335,4
148624,1967741,3
148624,1575217,2
148624,1655781,1
253412,1439822,5
253412,2337253,4
253412,1589040,3
253412,1419653,2
253412,3598466,1
19990,550373,5
19990,1401659,4
19990,1513188,3
19990,3669740,2
19990,876551,1
70621,2642116,5
70621,1480428,4
70621,767753,3
70621,1985942,2
70621,1509406,1
77545,1350524,5
77545,2743879,4
77545,3461174,3
77545,1074170,2
77545,1546131,1
84879,1846974,5
84879,1295504,4
84879,1951069,3
84879,1768207,2
84879,458637,1
23879,3362056,5
23879,873948,4
23879,3581448,3
23879,3213405,2
23879,779671,1
67325,3252065,5
67325,111797,4
67325,2499691,3
67325,927120,2
67325,2316644,1
50962,1353271,5
50962,273777,4
50962,2086282,3
50962,2816186,2
50962,520137,1
110356,1417129,5
110356,1073116,4
110356,1131659,3
110356,647868,2
110356,2191754,1
110985,1847675,5
110985,294709,4
110985,2400988,3
110985,3628458,2
110985,2644478,1
53316,3505367,5
53316,2006929,4
53316,3124808,3
53316,2873427,2
53316,2159239,1
70012,3192875,5
70012,153653,4
70012,781048,3
70012,3142561,2
70012,3591426,1
100542,339521,5
100542,448073,4
100542,1108755,3
100542,1706756,2
100542,706496,1
23896,171403,5
23896,3357947,4
23896,1999707,3
23896,1573840,2
23896,2250583,1
86253,436495,5
86253,29332,4
86253,408336,3
86253,1160048,2
86253,975952,1
161502,2915216,5
161502,2995985,4
161502,3319363,3
161502,3492465,2
161502,3454437,1
148382,973213,5
148382,2374438,4
148382,1825165,3
148382,1531357,2
148382,2514746,1
20523,3552307,5
20523,2821343,4
20523,620552,3
20523,1653999,2
20523,107195,1
166345,2672222,5
166345,423706,4
166345,1374490,3
166345,2136977,2
166345,344435,1
42293,473491,5
42293,580660,4
42293,1670611,3
42293,1466366,2
42293,1642721,1
25194,899102,5
25194,906485,4
25194,3016751,3
25194,2673038,2
25194,1670518,1
62141,2619350,5
62141,404939,4
62141,2315113,3
62141,2430664,2
62141,1508792,1
139830,256599,5
139830,1401263,4
139830,172352,3
139830,462085,2
139830,100801,1
88653,1642717,5
88653,448291,4
88653,701624,3
88653,1087109,2
88653,2973900,1
66453,746621,5
66453,3270398,4
66453,676282,3
66453,1572677,2
66453,3334338,1
141996,2217707,5
141996,2506126,4
141996,1025599,3
141996,2044909,2
141996,805409,1
193510,810987,5
193510,1208817,4
193510,1967065,3
193510,125772,2
193510,851275,1
80208,2409135,5
80208,3581755,4
80208,1836679,3
80208,1922361,2
80208,14033,1
172504,942478,5
172504,903291,4
172504,486347,3
172504,245120,2
172504,3471427,1
95560,415799,5
95560,3142626,4
95560,812665,3
95560,1768903,2
95560,1546375,1
217455,849346,5
217455,2467111,4
217455,457736,3
217455,1181093,2
217455,2732973,1
145247,3077094,5
145247,1475903,4
145247,3617705,3
145247,1921320,2
145247,1947044,1
226472,3542144,5
226472,458554,4
226472,1668962,3
226472,1693212,2
226472,2468531,1
210726,740563,5
210726,1388921,4
210726,3564933,3
210726,339046,2
210726,544344,1
74302,1469770,5
74302,480123,4
74302,1057154,3
74302,1425786,2
74302,477901,1
88443,791270,5
88443,1821112,4
88443,579748,3
88443,2915977,2
88443,1919653,1
89955,2157346,5
89955,3612780,4
89955,324664,3
89955,3450454,2
89955,1886013,1
12220,2191655,5
12220,809230,4
12220,2702934,3
12220,3148760,2
12220,743598,1
10829,3303493,5
10829,712095,4
10829,2737561,3
10829,481412,2
10829,577883,1
79005,813821,5
79005,1482668,4
79005,2419670,3
79005,216924,2
79005,1734822,1
93229,26403,5
93229,2687924,4
93229,551245,3
93229,844126,2
93229,1887032,1
98146,3348614,5
98146,2859652,4
98146,2772886,3
98146,2075272,2
98146,2751848,1
86706,2129343,5
86706,2361301,4
86706,2725966,3
86706,710893,2
86706,334340,1
67166,3377000,5
67166,131753,4
67166,972453,3
67166,1353271,2
67166,105309,1
91986,1259866,5
91986,993114,4
91986,3149577,3
91986,1336782,2
91986,722840,1
141190,2466581,5
141190,3381109,4
141190,2778386,3
141190,3248156,2
141190,2916151,1
82399,456205,5
82399,3436966,4
82399,458554,3
82399,1212039,2
82399,3188142,1
81195,1779507,5
81195,3184748,4
81195,165642,3
81195,2347393,2
81195,3220952,1
82130,963180,5
82130,2210498,4
82130,417027,3
82130,1105203,2
82130,1389676,1
33596,136412,5
33596,2409252,4
33596,1185155,3
33596,1670806,2
33596,357138,1
179784,2327631,5
179784,479269,4
179784,1050984,3
179784,928245,2
179784,3550930,1
118463,1684974,5
118463,2233299,4
118463,705770,3
118463,568231,2
118463,905450,1
8551,906448,5
8551,232359,4
8551,3413291,3
8551,1688265,2
8551,3112970,1
77931,1296513,5
77931,3617822,4
77931,3159265,3
77931,724598,2
77931,1511484,1
175315,1360215,5
175315,1338174,4
175315,3436985,3
175315,1210559,2
175315,2364341,1
98321,384332,5
98321,549292,4
98321,2098768,3
98321,232068,2
98321,1276354,1
2849,517391,5
2849,538504,4
2849,1114261,3
2849,247421,2
2849,1522780,1
26522,1108925,5
26522,1950474,4
26522,2736516,3
26522,110080,2
26522,3106240,1
42542,1221225,5
42542,2117288,4
42542,580882,3
42542,2429321,2
42542,299347,1
44587,374766,5
44587,2028888,4
44587,2970010,3
44587,1279522,2
44587,1791172,1
183592,2447891,5
183592,2718143,4
183592,1552226,3
183592,1207703,2
183592,8172,1
181560,374806,5
181560,2264397,4
181560,1730451,3
181560,246677,2
181560,3125143,1
94062,1983588,5
94062,960441,4
94062,2242410,3
94062,934250,2
94062,2771694,1
80880,1214252,5
80880,1526146,4
80880,1308823,3
80880,1604235,2
80880,3226054,1
195495,3466252,5
195495,531121,4
195495,3383569,3
195495,2693791,2
195495,1644951,1
264000,185473,5
264000,175897,4
264000,411464,3
264000,1683129,2
264000,75297,1
211483,505491,5
211483,529856,4
211483,2345796,3
211483,2462549,2
211483,2589,1
218266,2231788,5
218266,881442,4
218266,534595,3
218266,1406165,2
218266,672897,1
182297,1256521,5
182297,375262,4
182297,1742856,3
182297,1123938,2
182297,333881,1
97835,1809619,5
97835,704708,4
97835,212088,3
97835,1972071,2
97835,1426150,1
71250,1041716,5
71250,2241278,4
71250,371365,3
71250,384096,2
71250,4244,1
84112,939103,5
84112,2625028,4
84112,318538,3
84112,538781,2
84112,3591502,1
24643,996791,5
24643,3000721,4
24643,2372377,3
24643,25642,2
24643,22981,1
22814,902887,5
22814,486229,4
22814,2188222,3
22814,535979,2
22814,2631825,1
15220,286878,5
15220,1015792,4
15220,1881898,3
15220,366494,2
15220,417143,1
90979,419339,5
90979,1474548,4
90979,1682874,3
90979,1204367,2
90979,552390,1
185646,1881685,5
185646,541764,4
185646,583445,3
185646,261416,2
185646,3104226,1
4285,3358874,5
4285,23964,4
4285,700989,3
4285,2336259,2
4285,1691107,1
50559,938841,5
50559,626268,4
50559,2101223,3
50559,2355277,2
50559,959804,1
124439,356100,5
124439,413547,4
124439,573815,3
124439,502496,2
124439,3560594,1
18116,1887230,5
18116,1692002,4
18116,2241863,3
18116,1481527,2
18116,572508,1
166224,1106627,5
166224,1274820,4
166224,337273,3
166224,1108698,2
166224,3283452,1
101425,3655384,5
101425,3417920,4
101425,1317873,3
101425,111628,2
101425,1405565,1
138413,902108,5
138413,2985316,4
138413,2899784,3
138413,816708,2
138413,1942161,1
145195,1376476,5
145195,218791,4
145195,1067670,3
145195,2778774,2
145195,1905592,1
187085,455236,5
187085,1071280,4
187085,2813155,3
187085,3592067,2
187085,287214,1
3525,3081907,5
3525,34533,4
3525,1744894,3
3525,1493476,2
3525,534974,1
252105,1908658,5
252105,3400555,4
252105,2178571,3
252105,1767696,2
252105,3220187,1
108353,741555,5
108353,2581501,4
108353,292639,3
108353,76842,2
108353,3544347,1
194929,257466,5
194929,47550,4
194929,1180671,3
194929,952389,2
194929,150760,1
5891,237048,5
5891,1984763,4
5891,2873569,3
5891,1322648,2
5891,2824291,1
181596,2140393,5
181596,2207077,4
181596,2030238,3
181596,334735,2
181596,3148879,1
193674,3149793,5
193674,642001,4
193674,1276924,3
193674,335793,2
193674,1453734,1
83137,324020,5
83137,2922912,4
83137,892898,3
83137,650781,2
83137,3140086,1
71917,1548374,5
71917,1932840,4
71917,3536639,3
71917,254019,2
71917,1454708,1
85095,2306145,5
85095,1057707,4
85095,224466,3
85095,1088569,2
85095,348123,1
113860,2278799,5
113860,470669,4
113860,2438287,3
113860,219385,2
113860,1452019,1
8005,761530,5
8005,485628,4
8005,39857,3
8005,554762,2
8005,33131,1
113355,700386,5
113355,2789363,4
113355,1664880,3
113355,3035738,2
113355,2982124,1
64951,990103,5
64951,711632,4
64951,1811481,3
64951,520048,2
64951,1224702,1
25512,480789,5
25512,126306,4
25512,847548,3
25512,2242011,2
25512,1235467,1
253844,3039216,5
253844,248319,4
253844,1187172,3
253844,3466657,2
253844,304594,1
26400,2781908,5
26400,2450364,4
